Jour;Datation;Date_Format_1;Demiheure;Flux;Sous_Flux;Poids;Commande
Samedi;02/03/2024;20240302;14:00:00;Open;Mobile;0,042957464;42,39901648
Samedi;02/03/2024;20240302;14:30:00;Open;Mobile;0,041785461;41,24225044
Samedi;02/03/2024;20240302;15:00:00;Open;Mobile;0,042349936;41,79938673
Samedi;02/03/2024;20240302;15:30:00;Open;Mobile;0,043627179;43,06002564
Samedi;02/03/2024;20240302;16:00:00;Open;Mobile;0,044292111;43,71631331
Samedi;02/03/2024;20240302;16:30:00;Open;Mobile;0,042761333;42,20543522
Samedi;02/03/2024;20240302;17:00:00;Open;Mobile;0,046516523;45,91180804
Samedi;02/03/2024;20240302;17:30:00;Open;Mobile;0,0462008;45,60018943
Samedi;02/03/2024;20240302;18:00:00;Open;Mobile;0,044698724;44,11764031
Samedi;02/03/2024;20240302;18:30:00;Open;Mobile;0,037910679;37,41784026
Samedi;02/03/2024;20240302;19:00:00;Open;Mobile;0,025310461;24,98142496
Samedi;02/03/2024;20240302;19:30:00;Open;Mobile;0,016460649;16,24666099
Samedi;02/03/2024;20240302;20:00:00;Open;Mobile;0;0
Samedi;02/03/2024;20240302;20:30:00;Open;Mobile;0;0
Samedi;02/03/2024;20240302;21:00:00;Open;Mobile;0;0
Samedi;02/03/2024;20240302;21:30:00;Open;Mobile;0;0
Dimanche;03/03/2024;20240303;08:00:00;Open;Mobile;0,021014715;0
Dimanche;03/03/2024;20240303;08:30:00;Open;Mobile;0,027620979;0
Dimanche;03/03/2024;20240303;09:00:00;Open;Mobile;0,043411913;0
Dimanche;03/03/2024;20240303;09:30:00;Open;Mobile;0,054237385;0
Dimanche;03/03/2024;20240303;10:00:00;Open;Mobile;0,060173935;0
Dimanche;03/03/2024;20240303;10:30:00;Open;Mobile;0,06102543;0
Dimanche;03/03/2024;20240303;11:00:00;Open;Mobile;0,058528348;0
Dimanche;03/03/2024;20240303;11:30:00;Open;Mobile;0,050362603;0
Dimanche;03/03/2024;20240303;12:00:00;Open;Mobile;0,038298157;0
Dimanche;03/03/2024;20240303;12:30:00;Open;Mobile;0,034289432;0
Dimanche;03/03/2024;20240303;13:00:00;Open;Mobile;0,036083313;0
Dimanche;03/03/2024;20240303;13:30:00;Open;Mobile;0,040082471;0
Dimanche;03/03/2024;20240303;14:00:00;Open;Mobile;0,042957464;0
Dimanche;03/03/2024;20240303;14:30:00;Open;Mobile;0,041785461;0
Dimanche;03/03/2024;20240303;15:00:00;Open;Mobile;0,042349936;0
Dimanche;03/03/2024;20240303;15:30:00;Open;Mobile;0,043627179;0
Dimanche;03/03/2024;20240303;16:00:00;Open;Mobile;0,044292111;0
Dimanche;03/03/2024;20240303;16:30:00;Open;Mobile;0,042761333;0
Dimanche;03/03/2024;20240303;17:00:00;Open;Mobile;0,046516523;0
Dimanche;03/03/2024;20240303;17:30:00;Open;Mobile;0,0462008;0
Dimanche;03/03/2024;20240303;18:00:00;Open;Mobile;0,044698724;0
Dimanche;03/03/2024;20240303;18:30:00;Open;Mobile;0,037910679;0
Dimanche;03/03/2024;20240303;19:00:00;Open;Mobile;0,025310461;0
Dimanche;03/03/2024;20240303;19:30:00;Open;Mobile;0,016460649;0
Dimanche;03/03/2024;20240303;20:00:00;Open;Mobile;0;0
Dimanche;03/03/2024;20240303;20:30:00;Open;Mobile;0;0
Dimanche;03/03/2024;20240303;21:00:00;Open;Mobile;0;0
Dimanche;03/03/2024;20240303;21:30:00;Open;Mobile;0;0
Lundi;04/03/2024;20240304;08:00:00;Open;Mobile;0,021014715;42,53378236
Lundi;04/03/2024;20240304;08:30:00;Open;Mobile;0,027620979;55,90486213
Lundi;04/03/2024;20240304;09:00:00;Open;Mobile;0,043411913;87,86571248
Lundi;04/03/2024;20240304;09:30:00;Open;Mobile;0,054237385;109,7764681
Lundi;04/03/2024;20240304;10:00:00;Open;Mobile;0,060173935;121,7920438
Lundi;04/03/2024;20240304;10:30:00;Open;Mobile;0,06102543;123,5154704
Lundi;04/03/2024;20240304;11:00:00;Open;Mobile;0,058528348;118,4613766
Lundi;04/03/2024;20240304;11:30:00;Open;Mobile;0,050362603;101,9339087
Lundi;04/03/2024;20240304;12:00:00;Open;Mobile;0,038298157;77,51547043
Lundi;04/03/2024;20240304;12:30:00;Open;Mobile;0,034289432;69,40181015
Lundi;04/03/2024;20240304;13:00:00;Open;Mobile;0,036083313;73,03262471
Lundi;04/03/2024;20240304;13:30:00;Open;Mobile;0,040082471;81,12692065
Lundi;04/03/2024;20240304;14:00:00;Open;Mobile;0,042957464;86,94590613
Lundi;04/03/2024;20240304;14:30:00;Open;Mobile;0,041785461;84,57377394
Lundi;04/03/2024;20240304;15:00:00;Open;Mobile;0,042349936;85,71627026
Lundi;04/03/2024;20240304;15:30:00;Open;Mobile;0,043627179;88,30141023
Lundi;04/03/2024;20240304;16:00:00;Open;Mobile;0,044292111;89,64723216
Lundi;04/03/2024;20240304;16:30:00;Open;Mobile;0,042761333;86,54893707
Lundi;04/03/2024;20240304;17:00:00;Open;Mobile;0,046516523;94,14944222
Lundi;04/03/2024;20240304;17:30:00;Open;Mobile;0,0462008;93,51041886
Lundi;04/03/2024;20240304;18:00:00;Open;Mobile;0,044698724;90,4702168
Lundi;04/03/2024;20240304;18:30:00;Open;Mobile;0,037910679;76,73121448
Lundi;04/03/2024;20240304;19:00:00;Open;Mobile;0,025310461;51,22837297
Lundi;04/03/2024;20240304;19:30:00;Open;Mobile;0,016460649;33,31635445
Lundi;04/03/2024;20240304;20:00:00;Open;Mobile;0;0
Lundi;04/03/2024;20240304;20:30:00;Open;Mobile;0;0
Lundi;04/03/2024;20240304;21:00:00;Open;Mobile;0;0
Lundi;04/03/2024;20240304;21:30:00;Open;Mobile;0;0
Mardi;05/03/2024;20240305;08:00:00;Open;Mobile;0,021014715;37,847501
Mardi;05/03/2024;20240305;08:30:00;Open;Mobile;0,027620979;49,74538375
Mardi;05/03/2024;20240305;09:00:00;Open;Mobile;0,043411913;78,18485582
Mardi;05/03/2024;20240305;09:30:00;Open;Mobile;0,054237385;97,68153116
Mardi;05/03/2024;20240305;10:00:00;Open;Mobile;0,060173935;108,3732563
Mardi;05/03/2024;20240305;10:30:00;Open;Mobile;0,06102543;109,9067995
Mardi;05/03/2024;20240305;11:00:00;Open;Mobile;0,058528348;105,4095549
Mardi;05/03/2024;20240305;11:30:00;Open;Mobile;0,050362603;90,70304816
Mardi;05/03/2024;20240305;12:00:00;Open;Mobile;0,038298157;68,97498134
Mardi;05/03/2024;20240305;12:30:00;Open;Mobile;0,034289432;61,75526683
Mardi;05/03/2024;20240305;13:00:00;Open;Mobile;0,036083313;64,986046
Mardi;05/03/2024;20240305;13:30:00;Open;Mobile;0,040082471;72,18852969
Mardi;05/03/2024;20240305;14:00:00;Open;Mobile;0,042957464;77,36639176
Mardi;05/03/2024;20240305;14:30:00;Open;Mobile;0,041785461;75,25561604
Mardi;05/03/2024;20240305;15:00:00;Open;Mobile;0,042349936;76,27223455
Mardi;05/03/2024;20240305;15:30:00;Open;Mobile;0,043627179;78,57254932
Mardi;05/03/2024;20240305;16:00:00;Open;Mobile;0,044292111;79,77009146
Mardi;05/03/2024;20240305;16:30:00;Open;Mobile;0,042761333;77,01315991
Mardi;05/03/2024;20240305;17:00:00;Open;Mobile;0,046516523;83,77625763
Mardi;05/03/2024;20240305;17:30:00;Open;Mobile;0,0462008;83,2076405
Mardi;05/03/2024;20240305;18:00:00;Open;Mobile;0,044698724;80,50240141
Mardi;05/03/2024;20240305;18:30:00;Open;Mobile;0,037910679;68,27713304
Mardi;05/03/2024;20240305;19:00:00;Open;Mobile;0,025310461;45,58414018
Mardi;05/03/2024;20240305;19:30:00;Open;Mobile;0,016460649;29,64562963
Mardi;05/03/2024;20240305;20:00:00;Open;Mobile;0;0
Mardi;05/03/2024;20240305;20:30:00;Open;Mobile;0;0
Mardi;05/03/2024;20240305;21:00:00;Open;Mobile;0;0
Mardi;05/03/2024;20240305;21:30:00;Open;Mobile;0;0
Mercredi;06/03/2024;20240306;08:00:00;Open;Mobile;0,021014715;38,12069229
Mercredi;06/03/2024;20240306;08:30:00;Open;Mobile;0,027620979;50,10445648
Mercredi;06/03/2024;20240306;09:00:00;Open;Mobile;0,043411913;78,74921069
Mercredi;06/03/2024;20240306;09:30:00;Open;Mobile;0,054237385;98,38661717
Mercredi;06/03/2024;20240306;10:00:00;Open;Mobile;0,060173935;109,1555175
Mercredi;06/03/2024;20240306;10:30:00;Open;Mobile;0,06102543;110,7001301
Mercredi;06/03/2024;20240306;11:00:00;Open;Mobile;0,058528348;106,1704235
Mercredi;06/03/2024;20240306;11:30:00;Open;Mobile;0,050362603;91,357762
Mercredi;06/03/2024;20240306;12:00:00;Open;Mobile;0,038298157;69,47285739
Mercredi;06/03/2024;20240306;12:30:00;Open;Mobile;0,034289432;62,20102945
Mercredi;06/03/2024;20240306;13:00:00;Open;Mobile;0,036083313;65,45512906
Mercredi;06/03/2024;20240306;13:30:00;Open;Mobile;0,040082471;72,70960181
Mercredi;06/03/2024;20240306;14:00:00;Open;Mobile;0,042957464;77,92483879
Mercredi;06/03/2024;20240306;14:30:00;Open;Mobile;0,041785461;75,79882704
Mercredi;06/03/2024;20240306;15:00:00;Open;Mobile;0,042349936;76,82278372
Mercredi;06/03/2024;20240306;15:30:00;Open;Mobile;0,043627179;79,13970265
Mercredi;06/03/2024;20240306;16:00:00;Open;Mobile;0,044292111;80,3458889
Mercredi;06/03/2024;20240306;16:30:00;Open;Mobile;0,042761333;77,56905723
Mercredi;06/03/2024;20240306;17:00:00;Open;Mobile;0,046516523;84,38097243
Mercredi;06/03/2024;20240306;17:30:00;Open;Mobile;0,0462008;83,80825089
Mercredi;06/03/2024;20240306;18:00:00;Open;Mobile;0,044698724;81,08348482
Mercredi;06/03/2024;20240306;18:30:00;Open;Mobile;0,037910679;68,76997187
Mercredi;06/03/2024;20240306;19:00:00;Open;Mobile;0,025310461;45,91317617
Mercredi;06/03/2024;20240306;19:30:00;Open;Mobile;0,016460649;29,85961807
Mercredi;06/03/2024;20240306;20:00:00;Open;Mobile;0;0
Mercredi;06/03/2024;20240306;20:30:00;Open;Mobile;0;0
Mercredi;06/03/2024;20240306;21:00:00;Open;Mobile;0;0
Mercredi;06/03/2024;20240306;21:30:00;Open;Mobile;0;0
Jeudi;07/03/2024;20240307;08:00:00;Open;Mobile;0,021014715;36,3974857
Jeudi;07/03/2024;20240307;08:30:00;Open;Mobile;0,027620979;47,83953617
Jeudi;07/03/2024;20240307;09:00:00;Open;Mobile;0,043411913;75,1894338
Jeudi;07/03/2024;20240307;09:30:00;Open;Mobile;0,054237385;93,93915157
Jeudi;07/03/2024;20240307;10:00:00;Open;Mobile;0,060173935;104,2212549
Jeudi;07/03/2024;20240307;10:30:00;Open;Mobile;0,06102543;105,6960449
Jeudi;07/03/2024;20240307;11:00:00;Open;Mobile;0,058528348;101,3710989
Jeudi;07/03/2024;20240307;11:30:00;Open;Mobile;0,050362603;87,22802855
Jeudi;07/03/2024;20240307;12:00:00;Open;Mobile;0,038298157;66,33240849
Jeudi;07/03/2024;20240307;12:30:00;Open;Mobile;0,034289432;59,38929603
Jeudi;07/03/2024;20240307;13:00:00;Open;Mobile;0,036083313;62,49629743
Jeudi;07/03/2024;20240307;13:30:00;Open;Mobile;0,040082471;69,42283921
Jeudi;07/03/2024;20240307;14:00:00;Open;Mobile;0,042957464;74,40232678
Jeudi;07/03/2024;20240307;14:30:00;Open;Mobile;0,041785461;72,3724192
Jeudi;07/03/2024;20240307;15:00:00;Open;Mobile;0,042349936;73,35008898
Jeudi;07/03/2024;20240307;15:30:00;Open;Mobile;0,043627179;75,56227397
Jeudi;07/03/2024;20240307;16:00:00;Open;Mobile;0,044292111;76,71393582
Jeudi;07/03/2024;20240307;16:30:00;Open;Mobile;0,042761333;74,06262796
Jeudi;07/03/2024;20240307;17:00:00;Open;Mobile;0,046516523;80,56661755
Jeudi;07/03/2024;20240307;17:30:00;Open;Mobile;0,0462008;80,01978531
Jeudi;07/03/2024;20240307;18:00:00;Open;Mobile;0,044698724;77,41818947
Jeudi;07/03/2024;20240307;18:30:00;Open;Mobile;0,037910679;65,66129619
Jeudi;07/03/2024;20240307;19:00:00;Open;Mobile;0,025310461;43,83771838
Jeudi;07/03/2024;20240307;19:30:00;Open;Mobile;0,016460649;28,50984482
Jeudi;07/03/2024;20240307;20:00:00;Open;Mobile;0;0
Jeudi;07/03/2024;20240307;20:30:00;Open;Mobile;0;0
Jeudi;07/03/2024;20240307;21:00:00;Open;Mobile;0;0
Jeudi;07/03/2024;20240307;21:30:00;Open;Mobile;0;0
Vendredi;08/03/2024;20240308;08:00:00;Open;Mobile;0,021014715;35,93516198
Vendredi;08/03/2024;20240308;08:30:00;Open;Mobile;0,027620979;47,23187463
Vendredi;08/03/2024;20240308;09:00:00;Open;Mobile;0,043411913;74,23437171
Vendredi;08/03/2024;20240308;09:30:00;Open;Mobile;0,054237385;92,74592909
Vendredi;08/03/2024;20240308;10:00:00;Open;Mobile;0,060173935;102,8974283
Vendredi;08/03/2024;20240308;10:30:00;Open;Mobile;0,06102543;104,3534854
Vendredi;08/03/2024;20240308;11:00:00;Open;Mobile;0,058528348;100,0834752
Vendredi;08/03/2024;20240308;11:30:00;Open;Mobile;0,050362603;86,12005128
Vendredi;08/03/2024;20240308;12:00:00;Open;Mobile;0,038298157;65,48984903
Vendredi;08/03/2024;20240308;12:30:00;Open;Mobile;0,034289432;58,63492853
Vendredi;08/03/2024;20240308;13:00:00;Open;Mobile;0,036083313;61,70246455
Vendredi;08/03/2024;20240308;13:30:00;Open;Mobile;0,040082471;68,54102486
Vendredi;08/03/2024;20240308;14:00:00;Open;Mobile;0,042957464;73,45726259
Vendredi;08/03/2024;20240308;14:30:00;Open;Mobile;0,041785461;71,45313905
Vendredi;08/03/2024;20240308;15:00:00;Open;Mobile;0,042349936;72,41839039
Vendredi;08/03/2024;20240308;15:30:00;Open;Mobile;0,043627179;74,60247603
Vendredi;08/03/2024;20240308;16:00:00;Open;Mobile;0,044292111;75,73950939
Vendredi;08/03/2024;20240308;16:30:00;Open;Mobile;0,042761333;73,12187865
Vendredi;08/03/2024;20240308;17:00:00;Open;Mobile;0,046516523;79,54325405
Vendredi;08/03/2024;20240308;17:30:00;Open;Mobile;0,0462008;79,00336771
Vendredi;08/03/2024;20240308;18:00:00;Open;Mobile;0,044698724;76,43481755
Vendredi;08/03/2024;20240308;18:30:00;Open;Mobile;0,037910679;64,82726125
Vendredi;08/03/2024;20240308;19:00:00;Open;Mobile;0,025310461;43,28088823
Vendredi;08/03/2024;20240308;19:30:00;Open;Mobile;0,016460649;28,14771053
Vendredi;08/03/2024;20240308;20:00:00;Open;Mobile;0;0
Vendredi;08/03/2024;20240308;20:30:00;Open;Mobile;0;0
Vendredi;08/03/2024;20240308;21:00:00;Open;Mobile;0;0
Vendredi;08/03/2024;20240308;21:30:00;Open;Mobile;0;0
Samedi;09/03/2024;20240309;08:00:00;Open;Mobile;0,021014715;20,82558217
Samedi;09/03/2024;20240309;08:30:00;Open;Mobile;0,027620979;27,3723905
Samedi;09/03/2024;20240309;09:00:00;Open;Mobile;0,043411913;43,02120606
Samedi;09/03/2024;20240309;09:30:00;Open;Mobile;0,054237385;53,74924896
Samedi;09/03/2024;20240309;10:00:00;Open;Mobile;0,060173935;59,63236926
Samedi;09/03/2024;20240309;10:30:00;Open;Mobile;0,06102543;60,47620118
Samedi;09/03/2024;20240309;11:00:00;Open;Mobile;0,058528348;58,00159297
Samedi;09/03/2024;20240309;11:30:00;Open;Mobile;0,050362603;49,90933966
Samedi;09/03/2024;20240309;12:00:00;Open;Mobile;0,038298157;37,95347391
Samedi;09/03/2024;20240309;12:30:00;Open;Mobile;0,034289432;33,980827
Samedi;09/03/2024;20240309;13:00:00;Open;Mobile;0,036083313;35,75856279
Samedi;09/03/2024;20240309;13:30:00;Open;Mobile;0,040082471;39,72172844
Samedi;09/03/2024;20240309;14:00:00;Open;Mobile;0,042957464;42,57084633
Samedi;09/03/2024;20240309;14:30:00;Open;Mobile;0,041785461;41,40939228
Samedi;09/03/2024;20240309;15:00:00;Open;Mobile;0,042349936;41,96878648
Samedi;09/03/2024;20240309;15:30:00;Open;Mobile;0,043627179;43,23453436
Samedi;09/03/2024;20240309;16:00:00;Open;Mobile;0,044292111;43,89348176
Samedi;09/03/2024;20240309;16:30:00;Open;Mobile;0,042761333;42,37648055
Samedi;09/03/2024;20240309;17:00:00;Open;Mobile;0,046516523;46,09787413
Samedi;09/03/2024;20240309;17:30:00;Open;Mobile;0,0462008;45,78499263
Samedi;09/03/2024;20240309;18:00:00;Open;Mobile;0,044698724;44,2964352
Samedi;09/03/2024;20240309;18:30:00;Open;Mobile;0,037910679;37,56948298
Samedi;09/03/2024;20240309;19:00:00;Open;Mobile;0,025310461;25,08266681
Samedi;09/03/2024;20240309;19:30:00;Open;Mobile;0,016460649;16,31250359
Samedi;09/03/2024;20240309;20:00:00;Open;Mobile;0;0
Samedi;09/03/2024;20240309;20:30:00;Open;Mobile;0;0
Samedi;09/03/2024;20240309;21:00:00;Open;Mobile;0;0
Samedi;09/03/2024;20240309;21:30:00;Open;Mobile;0;0
Dimanche;10/03/2024;20240310;08:00:00;Open;Mobile;0,021014715;0
Dimanche;10/03/2024;20240310;08:30:00;Open;Mobile;0,027620979;0
Dimanche;10/03/2024;20240310;09:00:00;Open;Mobile;0,043411913;0
Dimanche;10/03/2024;20240310;09:30:00;Open;Mobile;0,054237385;0
Dimanche;10/03/2024;20240310;10:00:00;Open;Mobile;0,060173935;0
Dimanche;10/03/2024;20240310;10:30:00;Open;Mobile;0,06102543;0
Dimanche;10/03/2024;20240310;11:00:00;Open;Mobile;0,058528348;0
Dimanche;10/03/2024;20240310;11:30:00;Open;Mobile;0,050362603;0
Dimanche;10/03/2024;20240310;12:00:00;Open;Mobile;0,038298157;0
Dimanche;10/03/2024;20240310;12:30:00;Open;Mobile;0,034289432;0
Dimanche;10/03/2024;20240310;13:00:00;Open;Mobile;0,036083313;0
Dimanche;10/03/2024;20240310;13:30:00;Open;Mobile;0,040082471;0
Dimanche;10/03/2024;20240310;14:00:00;Open;Mobile;0,042957464;0
Dimanche;10/03/2024;20240310;14:30:00;Open;Mobile;0,041785461;0
Dimanche;10/03/2024;20240310;15:00:00;Open;Mobile;0,042349936;0
Dimanche;10/03/2024;20240310;15:30:00;Open;Mobile;0,043627179;0
Dimanche;10/03/2024;20240310;16:00:00;Open;Mobile;0,044292111;0
Dimanche;10/03/2024;20240310;16:30:00;Open;Mobile;0,042761333;0
Dimanche;10/03/2024;20240310;17:00:00;Open;Mobile;0,046516523;0
Dimanche;10/03/2024;20240310;17:30:00;Open;Mobile;0,0462008;0
Dimanche;10/03/2024;20240310;18:00:00;Open;Mobile;0,044698724;0
Dimanche;10/03/2024;20240310;18:30:00;Open;Mobile;0,037910679;0
Dimanche;10/03/2024;20240310;19:00:00;Open;Mobile;0,025310461;0
Dimanche;10/03/2024;20240310;19:30:00;Open;Mobile;0,016460649;0
Dimanche;10/03/2024;20240310;20:00:00;Open;Mobile;0;0
Dimanche;10/03/2024;20240310;20:30:00;Open;Mobile;0;0
Dimanche;10/03/2024;20240310;21:00:00;Open;Mobile;0;0
Dimanche;10/03/2024;20240310;21:30:00;Open;Mobile;0;0
Lundi;11/03/2024;20240311;08:00:00;Open;Mobile;0,021014715;40,11709018
Lundi;11/03/2024;20240311;08:30:00;Open;Mobile;0,027620979;52,72844951
Lundi;11/03/2024;20240311;09:00:00;Open;Mobile;0,043411913;82,87334245
Lundi;11/03/2024;20240311;09:30:00;Open;Mobile;0,054237385;103,5391688
Lundi;11/03/2024;20240311;10:00:00;Open;Mobile;0,060173935;114,8720413
Lundi;11/03/2024;20240311;10:30:00;Open;Mobile;0,06102543;116,497546
Lundi;11/03/2024;20240311;11:00:00;Open;Mobile;0,058528348;111,7306165
Lundi;11/03/2024;20240311;11:30:00;Open;Mobile;0,050362603;96,1422093
Lundi;11/03/2024;20240311;12:00:00;Open;Mobile;0,038298157;73,11118233
Lundi;11/03/2024;20240311;12:30:00;Open;Mobile;0,034289432;65,45852548
Lundi;11/03/2024;20240311;13:00:00;Open;Mobile;0,036083313;68,88304376
Lundi;11/03/2024;20240311;13:30:00;Open;Mobile;0,040082471;76,51743652
Lundi;11/03/2024;20240311;14:00:00;Open;Mobile;0,042957464;82,00579782
Lundi;11/03/2024;20240311;14:30:00;Open;Mobile;0,041785461;79,76844588
Lundi;11/03/2024;20240311;15:00:00;Open;Mobile;0,042349936;80,84602763
Lundi;11/03/2024;20240311;15:30:00;Open;Mobile;0,043627179;83,28428465
Lundi;11/03/2024;20240311;16:00:00;Open;Mobile;0,044292111;84,55363943
Lundi;11/03/2024;20240311;16:30:00;Open;Mobile;0,042761333;81,63138382
Lundi;11/03/2024;20240311;17:00:00;Open;Mobile;0,046516523;88,8000421
Lundi;11/03/2024;20240311;17:30:00;Open;Mobile;0,0462008;88,19732688
Lundi;11/03/2024;20240311;18:00:00;Open;Mobile;0,044698724;85,32986357
Lundi;11/03/2024;20240311;18:30:00;Open;Mobile;0,037910679;72,37148639
Lundi;11/03/2024;20240311;19:00:00;Open;Mobile;0,025310461;48,31766996
Lundi;11/03/2024;20240311;19:30:00;Open;Mobile;0,016460649;31,42337977
Lundi;11/03/2024;20240311;20:00:00;Open;Mobile;0;0
Lundi;11/03/2024;20240311;20:30:00;Open;Mobile;0;0
Lundi;11/03/2024;20240311;21:00:00;Open;Mobile;0;0
Lundi;11/03/2024;20240311;21:30:00;Open;Mobile;0;0
Mardi;12/03/2024;20240312;08:00:00;Open;Mobile;0,021014715;35,78805897
Mardi;12/03/2024;20240312;08:30:00;Open;Mobile;0,027620979;47,03852777
Mardi;12/03/2024;20240312;09:00:00;Open;Mobile;0,043411913;73,93048832
Mardi;12/03/2024;20240312;09:30:00;Open;Mobile;0,054237385;92,36626739
Mardi;12/03/2024;20240312;10:00:00;Open;Mobile;0,060173935;102,4762107
Mardi;12/03/2024;20240312;10:30:00;Open;Mobile;0,06102543;103,9263074
Mardi;12/03/2024;20240312;11:00:00;Open;Mobile;0,058528348;99,67377681
Mardi;12/03/2024;20240312;11:30:00;Open;Mobile;0,050362603;85,76751306
Mardi;12/03/2024;20240312;12:00:00;Open;Mobile;0,038298157;65,22176193
Mardi;12/03/2024;20240312;12:30:00;Open;Mobile;0,034289432;58,39490251
Mardi;12/03/2024;20240312;13:00:00;Open;Mobile;0,036083313;61,44988136
Mardi;12/03/2024;20240312;13:30:00;Open;Mobile;0,040082471;68,26044756
Mardi;12/03/2024;20240312;14:00:00;Open;Mobile;0,042957464;73,15656034
Mardi;12/03/2024;20240312;14:30:00;Open;Mobile;0,041785461;71,16064082
Mardi;12/03/2024;20240312;15:00:00;Open;Mobile;0,042349936;72,12194084
Mardi;12/03/2024;20240312;15:30:00;Open;Mobile;0,043627179;74,29708578
Mardi;12/03/2024;20240312;16:00:00;Open;Mobile;0,044292111;75,42946461
Mardi;12/03/2024;20240312;16:30:00;Open;Mobile;0,042761333;72,82254932
Mardi;12/03/2024;20240312;17:00:00;Open;Mobile;0,046516523;79,21763839
Mardi;12/03/2024;20240312;17:30:00;Open;Mobile;0,0462008;78,67996211
Mardi;12/03/2024;20240312;18:00:00;Open;Mobile;0,044698724;76,12192648
Mardi;12/03/2024;20240312;18:30:00;Open;Mobile;0,037910679;64,56188649
Mardi;12/03/2024;20240312;19:00:00;Open;Mobile;0,025310461;43,10371501
Mardi;12/03/2024;20240312;19:30:00;Open;Mobile;0,016460649;28,03248598
Mardi;12/03/2024;20240312;20:00:00;Open;Mobile;0;0
Mardi;12/03/2024;20240312;20:30:00;Open;Mobile;0;0
Mardi;12/03/2024;20240312;21:00:00;Open;Mobile;0;0
Mardi;12/03/2024;20240312;21:30:00;Open;Mobile;0;0
Mercredi;13/03/2024;20240313;08:00:00;Open;Mobile;0,021014715;36,14530912
Mercredi;13/03/2024;20240313;08:30:00;Open;Mobile;0,027620979;47,50808442
Mercredi;13/03/2024;20240313;09:00:00;Open;Mobile;0,043411913;74,66849084
Mercredi;13/03/2024;20240313;09:30:00;Open;Mobile;0,054237385;93,28830294
Mercredi;13/03/2024;20240313;10:00:00;Open;Mobile;0,060173935;103,4991676
Mercredi;13/03/2024;20240313;10:30:00;Open;Mobile;0,06102543;104,9637397
Mercredi;13/03/2024;20240313;11:00:00;Open;Mobile;0,058528348;100,6687587
Mercredi;13/03/2024;20240313;11:30:00;Open;Mobile;0,050362603;86,62367731
Mercredi;13/03/2024;20240313;12:00:00;Open;Mobile;0,038298157;65,8728306
Mercredi;13/03/2024;20240313;12:30:00;Open;Mobile;0,034289432;58,97782285
Mercredi;13/03/2024;20240313;13:00:00;Open;Mobile;0,036083313;62,06329768
Mercredi;13/03/2024;20240313;13:30:00;Open;Mobile;0,040082471;68,94184956
Mercredi;13/03/2024;20240313;14:00:00;Open;Mobile;0,042957464;73,88683722
Mercredi;13/03/2024;20240313;14:30:00;Open;Mobile;0,041785461;71,87099367
Mercredi;13/03/2024;20240313;15:00:00;Open;Mobile;0,042349936;72,84188975
Mercredi;13/03/2024;20240313;15:30:00;Open;Mobile;0,043627179;75,03874782
Mercredi;13/03/2024;20240313;16:00:00;Open;Mobile;0,044292111;76,18243049
Mercredi;13/03/2024;20240313;16:30:00;Open;Mobile;0,042761333;73,54949197
Mercredi;13/03/2024;20240313;17:00:00;Open;Mobile;0,046516523;80,00841928
Mercredi;13/03/2024;20240313;17:30:00;Open;Mobile;0,0462008;79,46537571
Mercredi;13/03/2024;20240313;18:00:00;Open;Mobile;0,044698724;76,88180479
Mercredi;13/03/2024;20240313;18:30:00;Open;Mobile;0,037910679;65,20636804
Mercredi;13/03/2024;20240313;19:00:00;Open;Mobile;0,025310461;43,53399284
Mercredi;13/03/2024;20240313;19:30:00;Open;Mobile;0,016460649;28,31231702
Mercredi;13/03/2024;20240313;20:00:00;Open;Mobile;0;0
Mercredi;13/03/2024;20240313;20:30:00;Open;Mobile;0;0
Mercredi;13/03/2024;20240313;21:00:00;Open;Mobile;0;0
Mercredi;13/03/2024;20240313;21:30:00;Open;Mobile;0;0
Jeudi;14/03/2024;20240314;08:00:00;Open;Mobile;0,021014715;34,27499952
Jeudi;14/03/2024;20240314;08:30:00;Open;Mobile;0,027620979;45,04981726
Jeudi;14/03/2024;20240314;09:00:00;Open;Mobile;0,043411913;70,80483056
Jeudi;14/03/2024;20240314;09:30:00;Open;Mobile;0,054237385;88,46117564
Jeudi;14/03/2024;20240314;10:00:00;Open;Mobile;0,060173935;98,14368745
Jeudi;14/03/2024;20240314;10:30:00;Open;Mobile;0,06102543;99,53247642
Jeudi;14/03/2024;20240314;11:00:00;Open;Mobile;0,058528348;95,45973575
Jeudi;14/03/2024;20240314;11:30:00;Open;Mobile;0,050362603;82,14140564
Jeudi;14/03/2024;20240314;12:00:00;Open;Mobile;0,038298157;62,4642946
Jeudi;14/03/2024;20240314;12:30:00;Open;Mobile;0,034289432;55,92606341
Jeudi;14/03/2024;20240314;13:00:00;Open;Mobile;0,036083313;58,85188286
Jeudi;14/03/2024;20240314;13:30:00;Open;Mobile;0,040082471;65,37450967
Jeudi;14/03/2024;20240314;14:00:00;Open;Mobile;0,042957464;70,06362297
Jeudi;14/03/2024;20240314;14:30:00;Open;Mobile;0,041785461;68,1520876
Jeudi;14/03/2024;20240314;15:00:00;Open;Mobile;0,042349936;69,07274545
Jeudi;14/03/2024;20240314;15:30:00;Open;Mobile;0,043627179;71,1559289
Jeudi;14/03/2024;20240314;16:00:00;Open;Mobile;0,044292111;72,24043264
