Date_Format_1;Flux;Sous_Flux;Abandons;Appels_abandon_sur_sonnerie;Appels_courts;Appels_mis_en_attente;Appels_rotation_sur_sonnerie;Appels_traites;Capacitaire;Commande;Courts;DAbd;DR;Dissuades;Duree_THC;Duree_conversation_appels_entrants;Duree_dispo_CC;Duree_garde_appels_entrants;Duree_log_face_au_client;Duree_log_face_au_client_hors_attente;Duree_log_total;Duree_pas_libre;Duree_pause_entre_appels;Duree_traitement;Duree_wrapup;Presentes;Presentes_ELI;Prevision;Traites;Traites_ELI;Datation;Jour;Mois;Semaine;Annee;Semaine_Format_2;Trimestre
20230112;DART;Convergents;0,0;0,0;0,0;0,0;0,0;0,0;0,0;69,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;76,66666666666667;0,0;0,0;12/01/2023;Jeudi;Janvier;S02;2023;2023-Sem02;2023 - T1
20230112;DART;Mobile;0,0;0,0;0,0;19,0;0,0;43,0;0,0;15,0;0,0;0,0;22,0;0,0;2436,3595;19492,0;31440,1592;3576,0;65296,6768;33856,5176;77787,6064;4005,9535;94,594;27073,9534;1475,0;9,0;0,0;16,666666666666668;9,0;0,0;12/01/2023;Jeudi;Janvier;S02;2023;2023-Sem02;2023 - T1
20230112;Open;ADSL;14,0;0,0;0,0;0,0;0,0;0,0;0,0;1817,0;11,0;2517,0;7673,0;16,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1429,0;228,0;2018,888888888889;1383,0;213,0;12/01/2023;Jeudi;Janvier;S02;2023;2023-Sem02;2023 - T1
20230112;Open;Fibre;4,0;0,0;0,0;0,0;0,0;0,0;0,0;1555,0;6,0;9,0;2039,0;11,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1474,0;0,0;1727,7777777777778;1449,0;0,0;12/01/2023;Jeudi;Janvier;S02;2023;2023-Sem02;2023 - T1
20230112;Open;Mobile;7,0;1,0;33,0;2011,0;11,0;3728,0;5610,42024;509,0;0,0;242,0;947,0;9,0;79309,2852;1601042,0;1443635,222;501503,0;4175266,803;2731631,5847;4836725,7222;130638,53880000001;12205,2517;2233183,5115;39124,0;581,0;0,0;565,5555555555555;557,0;18,0;12/01/2023;Jeudi;Janvier;S02;2023;2023-Sem02;2023 - T1
20230112;Open;Premium;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;2,0;498,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;339,0;0,0;0,0;332,0;0,0;12/01/2023;Jeudi;Janvier;S02;2023;2023-Sem02;2023 - T1
20230113;DART;Convergent;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;132,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;28,0;0,0;0,0;28,0;0,0;13/01/2023;Vendredi;Janvier;S02;2023;2023-Sem02;2023 - T1
20230113;DART;Convergents;0,0;0,0;0,0;0,0;0,0;0,0;0,0;71,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;78,88888888888889;0,0;0,0;13/01/2023;Vendredi;Janvier;S02;2023;2023-Sem02;2023 - T1
20230113;DART;Mobile;0,0;0,0;0,0;22,0;0,0;39,0;0,0;15,0;0,0;0,0;39,0;0,0;1222,3286;15190,0;37226,8649;6425,0;66413,80410000001;29186,939;79993,4938;2764,219;61,890299999999996;24379,2191;1480,0;11,0;0,0;16,666666666666668;11,0;0,0;13/01/2023;Vendredi;Janvier;S02;2023;2023-Sem02;2023 - T1
20230113;Open;ADSL;49,0;0,0;0,0;0,0;0,0;0,0;0,0;1843,0;13,0;1395,0;37357,0;13,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2043,0;168,0;2047,7777777777778;1970,0;157,0;13/01/2023;Vendredi;Janvier;S02;2023;2023-Sem02;2023 - T1
20230113;Open;Fibre;33,0;0,0;0,0;0,0;0,0;0,0;0,0;1587,0;7,0;4885,0;41547,0;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1275,0;0,0;1763,3333333333335;1224,0;0,0;13/01/2023;Vendredi;Janvier;S02;2023;2023-Sem02;2023 - T1
20230113;Open;Mobile;8,0;5,0;36,0;2037,0;17,0;4029,0;5508,484956;500,0;0,0;35,0;3970,0;2,0;87765,8551;1580674,0;844401,7015;473881,0;3580254,6991;2735852,991;4241898,4913;139916,7807;11496,927599999999;2194471,7847;40654,0;532,0;0,0;555,5555555555555;518,0;14,0;13/01/2023;Vendredi;Janvier;S02;2023;2023-Sem02;2023 - T1
20230113;Open;Premium;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;28,0;1885,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;310,0;0,0;0,0;306,0;0,0;13/01/2023;Vendredi;Janvier;S02;2023;2023-Sem02;2023 - T1
20230114;DART;Convergent;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;275,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;27,0;0,0;0,0;27,0;0,0;14/01/2023;Samedi;Janvier;S02;2023;2023-Sem02;2023 - T1
20230114;DART;Convergents;0,0;0,0;0,0;0,0;0,0;0,0;0,0;44,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;48,88888888888889;0,0;0,0;14/01/2023;Samedi;Janvier;S02;2023;2023-Sem02;2023 - T1
20230114;DART;Mobile;0,0;0,0;0,0;22,0;0,0;40,0;0,0;10,0;0,0;0,0;130,0;0,0;3811,5464;14373,0;34332,4136;7060,0;64569,1371;30236,7236;73568,5619;4992,8578;66,3115;26425,8579;1115,0;13,0;0,0;11,11111111111111;13,0;0,0;14/01/2023;Samedi;Janvier;S02;2023;2023-Sem02;2023 - T1
20230114;Open;ADSL;14,0;0,0;0,0;0,0;0,0;0,0;0,0;1149,0;9,0;640,0;15939,0;9,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1007,0;112,0;1276,6666666666667;975,0;103,0;14/01/2023;Samedi;Janvier;S02;2023;2023-Sem02;2023 - T1
20230114;Open;Fibre;14,0;0,0;0,0;0,0;0,0;0,0;0,0;976,0;6,0;1715,0;20620,0;5,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1100,0;0,0;1084,4444444444446;1071,0;0,0;14/01/2023;Samedi;Janvier;S02;2023;2023-Sem02;2023 - T1
20230114;Open;Mobile;3,0;2,0;31,0;1440,0;4,0;2724,0;3475,773925;322,0;0,0;6,0;2561,0;3,0;51989,2713;1120526,0;508514,7838;305456,0;2378536,5844;1870021,7961;2692664,9373;86969,0501;7140,7795;1512951,0515;27839,0;411,0;0,0;357,77777777777777;401,0;15,0;14/01/2023;Samedi;Janvier;S02;2023;2023-Sem02;2023 - T1
20230114;Open;Premium;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;37,0;1381,0;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;272,0;0,0;0,0;264,0;0,0;14/01/2023;Samedi;Janvier;S02;2023;2023-Sem02;2023 - T1
20230115;DART;Convergents;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15/01/2023;Dimanche;Janvier;S02;2023;2023-Sem02;2023 - T1
20230115;DART;Mobile;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15/01/2023;Dimanche;Janvier;S02;2023;2023-Sem02;2023 - T1
20230115;Open;ADSL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15/01/2023;Dimanche;Janvier;S02;2023;2023-Sem02;2023 - T1
20230115;Open;Fibre;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15/01/2023;Dimanche;Janvier;S02;2023;2023-Sem02;2023 - T1
20230115;Open;Mobile;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,0908999999999995;0,0;1552,5;0,0;1713,3636999999999;160,8637;2074,9456;9,545300000000001;2,4544;9,545300000000001;0,0;0,0;0,0;0,0;0,0;0,0;15/01/2023;Dimanche;Janvier;S02;2023;2023-Sem02;2023 - T1
20230116;DART;Convergent;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;14,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;23,0;0,0;0,0;23,0;0,0;16/01/2023;Lundi;Janvier;S03;2023;2023-Sem03;2023 - T1
20230116;DART;Convergents;0,0;0,0;0,0;0,0;0,0;0,0;0,0;174,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;193,33333333333334;0,0;0,0;16/01/2023;Lundi;Janvier;S03;2023;2023-Sem03;2023 - T1
20230116;DART;Mobile;0,0;0,0;0,0;22,0;0,0;28,0;0,0;39,0;0,0;0,0;1,0;0,0;1066,0;16012,0;108849,75;4171,0;137684,0;28834,25;162801,0;1835,0;29,0;22018,0;740,0;5,0;0,0;43,333333333333336;5,0;0,0;16/01/2023;Lundi;Janvier;S03;2023;2023-Sem03;2023 - T1
20230116;Open;ADSL;14,0;0,0;0,0;0,0;0,0;0,0;0,0;2275,0;20,0;1218,0;8635,0;16,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1983,0;254,0;2527,777777777778;1938,0;242,0;16/01/2023;Lundi;Janvier;S03;2023;2023-Sem03;2023 - T1
20230116;Open;Fibre;15,0;0,0;0,0;0,0;0,0;0,0;0,0;1872,0;13,0;356,00000000000006;2432,0;12,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2035,0;0,0;2080,0;1995,0;0,0;16/01/2023;Lundi;Janvier;S03;2023;2023-Sem03;2023 - T1
20230116;Open;Mobile;9,0;4,0;60,0;2843,0;25,0;5274,0;5718,28264;659,0;0,0;27,0;1543,0;10,0;102626,19;2151021,0;1227212,7365;666671,0;4905300,585;3678087,8743;5604318,6308;173690,0999;16006,9093;2991382,1126;55057,0;867,0;0,0;732,2222222222223;836,0;30,0;16/01/2023;Lundi;Janvier;S03;2023;2023-Sem03;2023 - T1
20230116;Open;Premium;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,0;4,0;631,0;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;498,0;0,0;0,0;488,0;0,0;16/01/2023;Lundi;Janvier;S03;2023;2023-Sem03;2023 - T1
20230117;DART;Convergent;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;982,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;67,0;0,0;0,0;67,0;0,0;17/01/2023;Mardi;Janvier;S03;2023;2023-Sem03;2023 - T1
20230117;DART;Convergents;0,0;0,0;0,0;0,0;0,0;0,0;0,0;149,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;165,55555555555557;0,0;0,0;17/01/2023;Mardi;Janvier;S03;2023;2023-Sem03;2023 - T1
20230117;DART;Mobile;0,0;0,0;1,0;52,0;1,0;102,0;0,0;34,0;0,0;0,0;306,0;0,0;1736,6075;43065,0;115001,5;11821,0;185012,53;70011,03;221054,5;8804,6075;104,0;63690,6075;6964,0;34,0;0,0;37,77777777777778;34,0;0,0;17/01/2023;Mardi;Janvier;S03;2023;2023-Sem03;2023 - T1
20230117;Open;ADSL;18,0;0,0;0,0;0,0;0,0;0,0;0,0;1958,0;13,0;140,0;15627,0;21,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1701,0;246,0;2175,5555555555557;1645,0;231,0;17/01/2023;Mardi;Janvier;S03;2023;2023-Sem03;2023 - T1
20230117;Open;Fibre;17,0;0,0;0,0;0,0;0,0;0,0;0,0;1636,0;11,0;1305,0;4857,0;14,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1888,0;0,0;1817,7777777777778;1840,0;0,0;17/01/2023;Mardi;Janvier;S03;2023;2023-Sem03;2023 - T1
20230117;Open;Mobile;13,0;6,0;47,0;2614,0;10,0;4563,0;5617,846015;579,0;0,0;99,0;3212,0;9,0;94611,2656;1942632,0;1205210,2042;636830,0;4535376,2595999995;3330166,0687;5272392,5203;154640,8394;12802,5727;2734102,8434;47227,0;722,0;0,0;643,3333333333334;692,0;21,0;17/01/2023;Mardi;Janvier;S03;2023;2023-Sem03;2023 - T1
20230117;Open;Premium;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;905,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;373,0;0,0;0,0;371,0;0,0;17/01/2023;Mardi;Janvier;S03;2023;2023-Sem03;2023 - T1
20230118;DART;Convergent;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;0,0;110,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;61,0;0,0;0,0;61,0;0,0;18/01/2023;Mercredi;Janvier;S03;2023;2023-Sem03;2023 - T1
20230118;DART;Convergents;0,0;0,0;0,0;0,0;0,0;0,0;0,0;155,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;172,22222222222223;0,0;0,0;18/01/2023;Mercredi;Janvier;S03;2023;2023-Sem03;2023 - T1
20230118;DART;Mobile;0,0;0,0;1,0;48,0;0,0;81,0;0,0;33,0;0,0;0,0;23,0;0,0;1311,0;35864,0;210650,0;8335,0;272987,0;62337,0;314138,0;5467,0;126,0;49666,0;4030,0;24,0;0,0;36,66666666666667;24,0;0,0;18/01/2023;Mercredi;Janvier;S03;2023;2023-Sem03;2023 - T1
20230118;Open;ADSL;16,0;0,0;0,0;0,0;0,0;0,0;0,0;2021,0;13,0;2406,0;15677,0;20,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1833,0;248,0;2245,5555555555557;1781,0;232,0;18/01/2023;Mercredi;Janvier;S03;2023;2023-Sem03;2023 - T1
20230118;Open;Fibre;14,0;0,0;0,0;0,0;0,0;0,0;0,0;1696,0;17,0;4625,0;2712,0;7,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1907,0;0,0;1884,4444444444446;1876,0;0,0;18/01/2023;Mercredi;Janvier;S03;2023;2023-Sem03;2023 - T1
20230118;Open;Mobile;12,0;3,0;54,0;2546,0;7,0;4787,0;5978,509136;567,0;0,0;2436,0;1763,0;5,0;95237,7357;1957073,0;989984,592;586000,0;4291290,039;3301305,4568;5026135,5611;159753,4916;13512,7545;2702826,5133;51003,0;721,0;0,0;630,0;698,0;29,0;18/01/2023;Mercredi;Janvier;S03;2023;2023-Sem03;2023 - T1
20230118;Open;Premium;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,0;212,0;741,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;429,0;0,0;0,0;420,0;0,0;18/01/2023;Mercredi;Janvier;S03;2023;2023-Sem03;2023 - T1
20230119;DART;Convergent;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;272,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;145,0;0,0;0,0;145,0;0,0;19/01/2023;Jeudi;Janvier;S03;2023;2023-Sem03;2023 - T1
20230119;DART;Convergents;0,0;0,0;0,0;0,0;0,0;0,0;0,0;140,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;155,55555555555557;0,0;0,0;19/01/2023;Jeudi;Janvier;S03;2023;2023-Sem03;2023 - T1
20230119;DART;Mobile;0,0;1,0;0,0;109,0;2,0;184,0;0,0;32,0;0,0;0,0;93,0;0,0;1360,0;74481,0;165432,0;20081,0;282297,0;116865,0;340072,0;11465,0;167,0;106027,0;9938,0;52,0;0,0;35,55555555555556;52,0;0,0;19/01/2023;Jeudi;Janvier;S03;2023;2023-Sem03;2023 - T1
20230119;Open;ADSL;15,0;0,0;0,0;0,0;0,0;0,0;0,0;1821,0;8,0;2193,0;25896,0;23,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1730,0;234,0;2023,3333333333335;1661,0;223,0;19/01/2023;Jeudi;Janvier;S03;2023;2023-Sem03;2023 - T1
20230119;Open;Fibre;17,0;0,0;0,0;0,0;0,0;0,0;0,0;1543,0;12,0;1183,0;27022,0;7,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1856,0;0,0;1714,4444444444446;1819,0;0,0;19/01/2023;Jeudi;Janvier;S03;2023;2023-Sem03;2023 - T1
20230119;Open;Mobile;11,0;5,0;43,0;2436,0;12,0;4529,0;5290,493634;528,0;0,0;163,0;3897,0;9,0;69284,08959999999;1862613,0;1045164,8328;580263,0;4115641,2082;3070476,3824;4744223,6011;126914,4531;11946,364;2569790,4276;45684,0;694,0;0,0;586,6666666666667;666,0;30,0;19/01/2023;Jeudi;Janvier;S03;2023;2023-Sem03;2023 - T1
20230119;Open;Premium;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;541,0;2056,0;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;381,0;0,0;0,0;369,0;0,0;19/01/2023;Jeudi;Janvier;S03;2023;2023-Sem03;2023 - T1
20230120;DART;Convergent;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;68,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;113,0;0,0;0,0;113,0;0,0;20/01/2023;Vendredi;Janvier;S03;2023;2023-Sem03;2023 - T1
20230120;DART;Convergents;0,0;0,0;0,0;0,0;0,0;0,0;0,0;141,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;156,66666666666669;0,0;0,0;20/01/2023;Vendredi;Janvier;S03;2023;2023-Sem03;2023 - T1
20230120;DART;Mobile;0,0;0,0;0,0;82,0;0,0;139,0;0,0;31,0;0,0;0,0;16,0;0,0;1751,5;53618,0;196968,0;13368,0;282343,0;85375,0;321976,0;7568,5;176,0;74554,5;5641,0;26,0;0,0;34,44444444444444;26,0;0,0;20/01/2023;Vendredi;Janvier;S03;2023;2023-Sem03;2023 - T1
20230120;Open;ADSL;12,0;0,0;0,0;0,0;0,0;0,0;0,0;1848,0;18,0;124,0;7935,0;7,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1513,0;187,0;2053,3333333333335;1488,0;183,0;20/01/2023;Vendredi;Janvier;S03;2023;2023-Sem03;2023 - T1
20230120;Open;Fibre;5,0;0,0;0,0;0,0;0,0;0,0;0,0;1574,0;13,0;49,0;3060,0;9,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1608,0;0,0;1748,888888888889;1582,0;0,0;20/01/2023;Vendredi;Janvier;S03;2023;2023-Sem03;2023 - T1
20230120;Open;Mobile;3,0;3,0;51,0;2183,0;20,0;4095,0;5173,338754;519,0;0,0;115,0;1985,0;2,0;80483,6641;1707375,0;1225236,1397;502054,0;4103309,5569;2878073,4212;4745735,0239;135405,664;11850,9999;2344834,6809;43071,0;638,0;0,0;576,6666666666667;630,0;29,0;20/01/2023;Vendredi;Janvier;S03;2023;2023-Sem03;2023 - T1
20230120;Open;Premium;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,0;4,0;711,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;392,0;0,0;0,0;388,0;0,0;20/01/2023;Vendredi;Janvier;S03;2023;2023-Sem03;2023 - T1
20230121;DART;Convergent;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;109,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;55,0;0,0;0,0;55,0;0,0;21/01/2023;Samedi;Janvier;S03;2023;2023-Sem03;2023 - T1
20230121;DART;Convergents;0,0;0,0;0,0;0,0;0,0;0,0;0,0;88,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;97,77777777777779;0,0;0,0;21/01/2023;Samedi;Janvier;S03;2023;2023-Sem03;2023 - T1
20230121;DART;Mobile;0,0;0,0;0,0;41,0;2,0;68,0;0,0;20,0;0,0;0,0;43,0;0,0;614,2224;31251,0;180089,0;6796,0;233136,0;53047,0;258000,0;5710,2224;851,0;43757,2224;4245,0;21,0;0,0;22,22222222222222;21,0;0,0;21/01/2023;Samedi;Janvier;S03;2023;2023-Sem03;2023 - T1
20230121;Open;ADSL;9,0;0,0;0,0;0,0;0,0;0,0;0,0;1152,0;6,0;818,0;10160,0;18,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;945,0;132,0;1280,0;910,0;117,0;21/01/2023;Samedi;Janvier;S03;2023;2023-Sem03;2023 - T1
20230121;Open;Fibre;2,0;0,0;0,0;0,0;0,0;0,0;0,0;969,0;7,0;5,0;2099,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1126,0;0,0;1076,6666666666667;1104,0;0,0;21/01/2023;Samedi;Janvier;S03;2023;2023-Sem03;2023 - T1
20230121;Open;Mobile;3,0;1,0;35,0;1351,0;10,0;2711,0;3263,581962;335,0;0,0;4,0;970,0;5,0;49276,7774;1102569,0;949675,7353000001;286916,0;2717637,4417;1767961,7119;3049625,4182;86365,7767;7995,9999;1475850,7826;29093,0;467,0;0,0;372,22222222222223;453,0;14,0;21/01/2023;Samedi;Janvier;S03;2023;2023-Sem03;2023 - T1
20230121;Open;Premium;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;2,0;439,0;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;240,0;0,0;0,0;235,0;0,0;21/01/2023;Samedi;Janvier;S03;2023;2023-Sem03;2023 - T1
20230122;DART;Convergents;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;22/01/2023;Dimanche;Janvier;S03;2023;2023-Sem03;2023 - T1
20230122;DART;Mobile;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;22/01/2023;Dimanche;Janvier;S03;2023;2023-Sem03;2023 - T1
20230122;Open;ADSL;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;22/01/2023;Dimanche;Janvier;S03;2023;2023-Sem03;2023 - T1
20230122;Open;Fibre;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;22/01/2023;Dimanche;Janvier;S03;2023;2023-Sem03;2023 - T1
20230122;Open;Mobile;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;30,0;0,0;16,1818;0,0;57,4545;41,2727;81,8182;30,8182;0,8182;30,8182;0,0;0,0;0,0;0,0;0,0;0,0;22/01/2023;Dimanche;Janvier;S03;2023;2023-Sem03;2023 - T1
20230123;DART;Convergent;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;208,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;123,0;0,0;0,0;123,0;0,0;23/01/2023;Lundi;Janvier;S04;2023;2023-Sem04;2023 - T1
20230123;DART;Convergents;0,0;0,0;0,0;0,0;0,0;0,0;0,0;348,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;386,6666666666667;0,0;0,0;23/01/2023;Lundi;Janvier;S04;2023;2023-Sem04;2023 - T1
20230123;DART;Mobile;0,0;0,0;0,0;89,0;0,0;153,0;0,0;77,0;0,0;0,0;70,0;0,0;3979,0;58772,0;265746,0;13470,0;360574,0;94828,0;435400,0;10620,0;236,0;82862,0;6405,0;40,0;0,0;85,55555555555556;40,0;0,0;23/01/2023;Lundi;Janvier;S04;2023;2023-Sem04;2023 - T1
20230123;Open;ADSL;28,0;0,0;0,0;0,0;0,0;0,0;0,0;2235,0;13,0;7570,0;20379,0;16,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1856,0;266,0;2483,3333333333335;1799,0;258,0;23/01/2023;Lundi;Janvier;S04;2023;2023-Sem04;2023 - T1
20230123;Open;Fibre;29,0;0,0;0,0;0,0;0,0;0,0;0,0;1862,0;4,0;8882,0;24285,0;16,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1982,0;0,0;2068,888888888889;1928,0;0,0;23/01/2023;Lundi;Janvier;S04;2023;2023-Sem04;2023 - T1
20230123;Open;Mobile;5,0;2,0;31,0;2561,0;15,0;4810,0;5950,873972;656,0;0,0;1393,0;4669,0;3,0;85993,3633;1940914,0;1510745,4557999999;570357,0;4732023,5769;3221278,1057;5343339,5848;149293,1726;12883,809;2660564,1719;50416,0;692,0;0,0;728,8888888888889;681,0;33,0;23/01/2023;Lundi;Janvier;S04;2023;2023-Sem04;2023 - T1
20230123;Open;Premium;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;1766,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;410,0;0,0;0,0;406,0;0,0;23/01/2023;Lundi;Janvier;S04;2023;2023-Sem04;2023 - T1
